Period,quick_ratio,profit_growth,management_turnover,loan_size,leverage_ratio,defaulted,sector,Environment,Social,Governance
2,0,0,0.23,7.86,0.52,1,3,0.497643668,-1.013278847,-0.295472091
2,1.6,0.61,0.09,3.2,0.27,1,3,0.269659495,-0.698788654,-0.914742486
2,4.87,-0.39,0.45,18.85,0.45,0,3,0.910949893,0.080149221,-0.006593268
2,0.33,0.81,0.12,284.74,0.22,1,3,-0.818240551,-1.121069317,0.08645884
2,4.68,1,0.09,457.8,0.68,1,3,0.04191179,0.598092242,-0.510399332
2,0.16,0.09,0.38,269.25,0.39,1,3,-0.294252231,-0.023367761,-0.232061552
2,1.93,0.79,0.13,339.65,0.76,0,3,0.694649316,0.399341786,0.15354658
2,1.92,0.78,0.44,274.69,0.3,0,3,-1.036578396,0.942696374,-0.297311544
2,4.25,0.43,0.08,482.66,0.82,1,3,-0.531041451,0.330975354,0.02401066
2,3.71,0.39,0.02,337.11,0.75,0,3,-1.138039352,-0.818468493,-0.490340426
2,2.18,-0.39,0.17,344.99,0.33,0,3,-1.028392944,0.028556144,0.953764356
2,1.62,0.18,0.28,333.01,0.56,1,3,1.050361789,1.565529146,-0.531182422
2,3.33,0,0.28,192.25,0.11,0,3,-0.568392124,0.143303396,0.101192086
2,0.24,-0.18,0.13,28.78,0.78,1,3,0.830809768,-1.566327228,-0.213766498
2,1.87,-0.34,0,128.34,0.43,0,3,-0.75856633,1.770185918,-1.277585397
2,4.95,0.71,0.05,441.72,0.64,0,3,1.447983777,0.4655476,0.47298272
2,0.3,-0.22,0.1,52.68,0.76,1,3,-0.204338448,0.581850941,-0.112160023
2,3.95,0.77,0.04,336.51,0.6,0,3,-2.28827048,-0.751491029,0.284201747
2,2.47,0.57,0.1,172.74,0.38,0,3,0.745159241,0.586250621,-0.432384013
2,2.6,-0.17,0.36,471.95,0.35,0,3,1.222706487,-1.136048695,0.464267487
2,0.17,0.12,0.48,287.75,0.44,1,3,0.682259724,0.800380349,-0.500940587
2,0.41,0.04,0.36,305.57,0.38,0,3,1.317457645,0.789480055,0.153194151
2,3.27,-0.32,0.36,466.87,0.55,0,3,-0.395991719,0.090948902,-0.127009798
2,4.22,-0.2,0.05,452.2,0.38,1,3,0.667071163,0.334339916,-0.713312147
2,3.38,0.01,0.44,123.81,0.25,0,3,0.64114829,-0.743136752,0.320736717
2,0,0,0.26,12.88,0.46,1,3,-0.015058959,-0.963509592,-0.279875394
2,4.63,0.15,0.48,342.91,0.7,0,3,0.959685167,-0.345533522,0.519605692
2,3.87,-0.21,0.33,265.46,0.77,1,3,0.380389338,0.420222364,-0.221704681
2,2.42,0.67,0.27,228.65,0.6,0,3,0.747602371,0.958553983,-0.890277079
2,0.09,0.06,0.36,84.55,0.6,1,3,-1.371759026,-0.304556806,0.173074568
2,1.07,-0.21,0.27,408.43,0.53,0,3,-0.433622063,-2.111737558,-0.476918558
2,2.18,0.34,0.24,40.83,0.61,0,3,0.148900199,1.687144504,-0.074621767
2,0,0,0.34,7.61,0.47,1,3,1.298667485,0.443047838,-0.837908374
2,3.58,0.62,0.25,127.18,0.43,0,3,-0.099672661,-0.275726961,1.13299393
2,3.24,0.28,0.19,147.47,0.33,0,3,0.336029871,-0.795288315,-0.381689915
2,2.25,0.93,0.24,417.24,0.68,1,3,0.140803422,-0.424829238,0.329499699
2,0.95,0.73,0.1,394.19,0.3,1,3,-0.330314833,0.131265665,0.147483661
2,0.21,0.09,0.45,271.11,0.41,1,3,-0.378615823,-0.708757852,-0.104067794
2,4.28,0.33,0.2,477.79,0.19,0,3,1.573375812,-0.22330596,0.213409521
2,2.74,0.06,0.35,143.74,0.45,0,3,1.33593403,0.086876639,-0.112423209
2,4.25,-0.19,0.13,94.88,0.28,0,3,-1.575699571,-0.024279245,-0.419558432
2,0,0,0.25,6.24,0.49,1,3,2.746019163,-0.089516448,0.268540816
2,0.77,0.29,0.24,77.49,0.14,0,3,-0.520753929,0.023351561,-0.162756351
2,3.85,0.38,0.4,185.64,0.61,1,3,-1.214953045,-1.162109129,-0.057304987
2,1.57,0.98,0.27,299.61,0.2,1,3,-0.360231525,-0.310655821,-1.216812962
2,1.95,0.82,0.25,316.09,0.11,0,3,0.448974333,-0.832378646,1.177140803
2,0.22,0.1,0.5,201.53,0.41,1,3,-1.172322754,0.619432399,-0.338602604
2,1.49,0.47,0.03,485.51,0.18,0,3,0.498373538,-0.367114126,0.020900188
2,2.96,0.92,0.14,374.81,0.53,0,3,1.287330633,0.820274408,-0.406211029
2,1.36,0.98,0.32,198.47,0.6,0,3,-0.284690032,0.793767185,-0.400229396
2,2.09,-0.41,0.12,223.17,0.41,1,3,0.648044534,0.160189302,-0.852051016
2,4.47,0.2,0.42,418.45,0.11,0,3,1.159437488,0.715691613,0.396515816
2,1.21,0.36,0.05,159.61,0.44,1,3,-0.721111064,1.090864998,-0.317675131
2,0.24,0.32,0.33,249.16,0.9,1,3,0.442325927,0.274993681,-0.342251951
2,0.2,-0.1,0.21,142.68,0.91,1,3,0.50638846,2.177766874,-0.160371769
2,0.2,0.11,0.28,121.84,0.36,1,3,-0.775451099,0.904081503,-0.90499725
2,0,0,0.37,14.94,0.5,1,3,-0.328436727,-0.132362175,-0.361286538
2,0,0,0.23,10,0.47,1,3,-0.891361651,0.006637038,0.035485073
2,3.93,-0.02,0.19,27.93,0.73,0,3,-0.210815188,-0.836022878,-0.407010248
2,4.87,0.14,0.09,135.68,0.54,1,3,1.604166755,0.425710027,0.062825052
2,0.18,-0.11,0.2,99.32,0.83,1,3,-0.874792931,-0.745000648,-0.559357431
2,0.02,-0.35,0.03,160.81,0.26,1,3,-1.054891072,0.116775709,0.427005489
2,1.89,-0.24,0.36,280.14,0.67,0,3,-1.020159743,0.281538632,0.354414738
2,0.18,0.09,0.45,191.32,0.36,1,3,-0.631196144,0.419738058,-0.382369763
2,1.99,-0.04,0.48,469.24,0.56,0,3,-0.993163667,-0.399342639,-0.107157803
2,0,0,0.34,6.93,0.55,1,3,1.128776148,-0.043978901,0.098662554
2,1.53,-0.09,0.13,333.19,0.51,1,3,-1.495072866,-0.776451543,-0.620110541
2,0.17,0.09,0.37,131.5,0.38,1,3,2.415381459,0.67244855,0.108435643
2,2.23,0.7,0.22,385.24,0.76,0,3,-0.454011797,0.289959416,-0.90242338
2,0.14,0.55,0.12,277.45,0.69,0,3,-0.67979272,-0.667214977,1.444568625
2,4.65,0.05,0.3,445.54,0.5,0,3,-0.64464075,-0.849609023,0.887839633
2,4.46,-0.41,0.03,326.69,0.54,0,4,1.581947799,-1.477133083,-0.052828568
2,2.01,0.5,0.3,299.47,0.18,1,4,0.496563644,0.702593184,-0.190483433
2,0.31,-0.19,0.09,47.7,0.8,1,4,0.266634288,1.240819074,0.123479822
2,2.71,0.32,0.31,367.81,0.67,1,4,0.24389692,1.268247161,0.475823754
2,0.18,-0.1,0.25,146.13,0.83,1,4,0.072377588,-0.203524451,-1.0822896
2,0.09,0.05,0.39,62.82,0.61,1,4,0.52340738,-1.150550588,0.684831321
2,2.12,0.09,0.09,165.83,0.81,0,4,2.140986908,1.14283921,0.163760205
2,2.19,-0.19,0.37,178.79,0.27,1,4,-0.093061772,0.88081606,0.388262151
2,0.23,0.12,0.5,179.44,0.38,1,4,-0.426250608,0.187853573,0.225151098
2,0.08,0.06,0.64,113.71,0.54,1,4,-0.045197339,0.592311267,-1.115695341
2,4.74,0.23,0.25,25.12,0.45,0,4,-0.862839897,0.236586857,0.259864237
2,2.87,0.37,0.44,36.73,0.37,1,4,1.809648893,-0.111129452,1.052949301
2,0.25,0.56,0.44,347.03,0.29,0,4,-0.861698481,-0.14404435,-0.035309995
2,4.26,-0.44,0.37,56.62,0.28,0,4,0.037063046,0.89107175,-0.727877705
2,3.19,-0.23,0.23,377.15,0.15,0,4,0.769819053,-0.64003757,-0.081539611
2,0.08,0.05,0.64,124.41,0.54,1,4,0.931097475,-0.072260491,-0.394619519
2,2.79,0.64,0.02,335.6,0.23,1,4,-1.477710612,0.645269438,1.119378794
2,0.24,-0.07,0.25,134.91,0.83,1,4,1.146308932,0.281407324,-0.017281536
2,1.02,0.86,0.45,58.19,0.74,0,4,-0.439652013,-0.164502865,-1.000075827
2,4.37,0.46,0.26,297.91,0.4,0,4,0.698835265,-0.32892558,-1.122889444
2,4.82,0.35,0.08,261.84,0.85,1,4,-0.084935436,0.440196573,-0.09910309
2,2.08,-0.06,0.25,238.57,0.39,0,4,-0.220834409,0.387825025,-0.7991639
2,2.51,0.14,0.13,40.14,0.72,0,4,1.119060471,0.96620056,-0.868278676
2,1.45,-0.4,0.03,161.2,0.5,0,4,0.618840659,0.204092316,-0.26110456
2,0.13,0.16,0.19,292.57,0.8,1,4,1.541093297,1.323273864,0.299853014
2,0.23,-0.07,0.09,457.46,0.13,0,4,0.325467227,0.111970166,-0.505301614
2,0,0,0.37,8.35,0.55,1,4,-1.381094989,-0.701368776,-0.471324029
2,3.93,0.22,0.35,483.08,0.28,0,4,-1.752086973,-0.160985678,0.49754135
2,0.21,0.1,0.46,181.87,0.39,1,4,-0.275570073,0.558481474,0.134770062
2,1.16,0.18,0.19,341.69,0.16,1,4,0.86048658,-1.282882067,-0.218084324
2,4.13,0.05,0.34,59.37,0.86,1,4,1.057439931,0.771119062,0.210112034
2,3.06,-0.36,0.36,101.82,0.24,0,4,-1.407379386,0.247151206,-0.466729944
2,4.54,0.12,0.39,446.38,0.63,0,4,2.091292117,0.428665317,0.051746838
2,1.68,0.95,0.03,54.51,0.42,0,4,-0.102268132,-0.139896201,-0.131717002
2,0.36,-0.38,0.08,155.48,0.51,1,4,0.203033323,-1.648509169,-0.57155944
2,4.55,0.2,0.36,174.16,0.53,0,4,-0.563035201,-1.18071398,0.487289071
2,3,-0.24,0.19,323.29,0.52,0,4,0.710895165,-0.617843057,0.458211389
2,1.61,-0.16,0.31,214.31,0.67,0,4,0.191901108,0.125962174,-0.045317847
2,0.3,-0.25,0.08,45.2,0.72,1,4,-0.54997372,0.901709427,-0.223656116
2,1.22,0.1,0.19,373.33,0.3,0,4,-0.63273319,0.504664683,-0.260357638
2,0.12,0.05,0.55,76.49,0.6,1,4,1.547482498,-1.072635314,0.08828863
2,0.01,0.82,0.04,212.18,0.46,0,4,2.108808985,-0.323171889,-0.095200221
2,0.74,0.75,0.06,295,0.4,1,4,-1.032613,1.519008492,0.162858669
2,0.27,-0.16,0.12,48.74,0.8,1,4,0.263986522,1.524008439,-0.693059974
2,1.67,-0.44,0.19,386.28,0.17,0,4,-1.392027116,-0.711841039,0.252723567
2,3.79,0.44,0.34,446.25,0.68,0,4,-0.302595708,0.471738701,0.524187271
2,1.92,-0.41,0.01,194.3,0.25,1,4,0.113537908,-0.164178005,0.4937624
2,1.44,0.37,0.29,75.15,0.27,0,4,-0.316165369,1.767512003,0.525371888
2,0.29,-0.26,0.09,46.37,0.68,1,4,0.940303835,0.199310648,-1.29941327
2,2.55,0.94,0.22,344.4,0.88,1,4,1.806283763,-0.936262268,-0.199577244
2,4.89,0.5,0.18,328.72,0.87,0,4,0.76185529,-1.030802537,-0.283498593
2,2.25,-0.16,0.08,261.51,0.13,1,4,-0.897455266,-0.641988436,0.27352371
2,0.11,0.04,0.5,129.06,0.62,1,4,-0.017986395,-0.356297392,0.20885409
2,4.1,0.8,0.38,285.06,0.65,0,4,-2.229135134,0.600309136,-0.127511157
2,2.33,0.58,0.06,338.86,0.72,1,4,-0.697582436,0.61498838,-1.715961844
2,4.26,-0.24,0.44,34.89,0.47,0,4,-0.238417215,-0.527501243,-0.010996359
2,3.77,0.55,0.02,151.77,0.35,0,4,0.068728241,-0.522313712,-0.311183612
2,3.48,0.77,0.17,236.36,0.21,0,4,-0.290134494,0.090410026,-0.429481588
2,3.22,-0.03,0.11,403.86,0.55,1,4,-0.347272362,-0.592248171,0.205175184
2,0.09,0.14,0.37,332.8,0.33,0,4,1.829362191,-0.93508902,-0.129921887
2,4.9,0.66,0.43,150.84,0.16,0,4,1.428766154,0.185492581,-0.257542752
2,3.75,0.18,0.49,337.54,0.82,0,4,0.857914983,-0.034032723,0.026209932
2,0.09,0.06,0.62,116.8,0.56,1,4,0.48688662,0.444687487,-0.224020482
2,3.39,0.23,0.49,174.43,0.71,1,4,0.338567361,1.003720627,0.495325594
2,0.08,0.04,0.41,121.52,0.63,1,4,0.490896355,0.041774797,-0.404293132
2,0.35,0.99,0.18,100.2,0.7,0,4,1.054331733,0.609224458,0.569550593
2,2.87,0.87,0.37,22.72,0.68,1,4,-0.474574335,0.044469175,-0.175699597
2,0.16,0.08,0.34,118.44,0.37,1,4,-0.894763161,-0.455387408,0.137956704
2,2.37,0.7,0.27,230.62,0.12,1,4,0.658405952,-0.422606377,1.346033969
2,0,0,0.27,7.24,0.52,1,4,0.732006811,1.476280431,0.286175919
2,1.72,0.96,0.23,135.37,0.72,0,4,0.665545485,-0.163676646,-0.519040668
2,4.56,-0.24,0.16,194.38,0.62,0,4,-0.641214228,-0.100714317,0.752834239
2,0.68,-0.01,0.01,26.67,0.16,0,4,0.874772468,0.068583859,-0.271095359
2,1.1,0.66,0.35,200.71,0.64,0,4,-0.201799821,-0.27205374,-0.939580787
2,4.55,-0.2,0.49,27.04,0.2,1,4,-0.175602963,-0.367512314,0.368930841
2,2.99,-0.4,0.36,480.98,0.35,0,4,0.781167273,-0.337876713,0.018347919
2,3.58,0.2,0.44,314.33,0.61,1,4,-0.259981334,0.564941161,0.290418711
2,0.94,0.59,0.47,424.69,0.64,1,4,0.894299319,-0.68930035,0.656498287
2,2.15,0.71,0.3,11.43,0.2,0,4,0.941859071,-0.69360965,0.497230985
2,3.69,-0.26,0.07,67.35,0.7,0,4,0.167726739,0.092267953,-1.437474566
2,4.57,-0.44,0.15,322.59,0.88,1,4,-0.869081305,0.039734402,-0.119492825
2,2.72,-0.21,0.35,413.83,0.83,1,5,0.678001015,0.587226054,-0.32276148
2,0.09,0.04,0.57,139.55,0.64,1,5,0.730585725,0.413550367,0.428940439
2,0.18,0.13,0.29,119.84,0.42,1,5,-0.369495865,-0.042709303,0.264327582
2,0.48,-0.14,0.41,454.93,0.67,0,5,-0.545309149,-0.421966888,0.107152687
2,3.68,-0.36,0.04,210.29,0.11,0,5,0.290895059,-0.989952014,0.197011332
2,4.67,0.55,0.48,221.77,0.78,0,5,0.781710696,-0.008148788,0.337662982
2,1.1,0.22,0.4,162.94,0.16,0,5,0.046222794,0.272776788,0.750346771
2,1.23,-0.22,0.41,100.75,0.49,0,5,0.234492745,1.40694965,-0.2227506
2,1.84,0.92,0.2,445.95,0.59,1,5,0.865757102,-0.613453608,-0.228518502
2,3.1,-0.14,0.02,104.52,0.63,0,5,-1.153757694,-1.154384108,-0.516834007
2,1.07,0.68,0.31,291.51,0.4,0,5,-0.03131845,-1.085645067,0.469181032
2,1.71,0.92,0.49,484.98,0.22,0,5,0.485206328,0.103511866,0.852573976
2,4.55,-0.39,0.43,8.99,0.34,0,5,-0.911170446,-0.073938509,-0.44666308
2,1.57,0.11,0.06,383.37,0.53,0,5,0.828483735,-0.624669383,1.16119736
2,0.41,0.97,0.43,348.83,0.44,0,5,-0.005084075,0.245770764,0.606396497
2,0.28,0.59,0.13,95.89,0.12,1,5,2.008091542,0.203650643,-0.739562438
2,0.12,0.04,0.41,131.49,0.66,1,5,-1.175396847,0.337659287,0.340991164
2,0.23,0.12,0.42,274.31,0.38,1,5,1.314215297,1.40864131,-0.91320544
2,3.48,-0.11,0.31,365.05,0.11,0,5,-0.750146683,-0.103754019,-0.16117383
2,2.71,0.27,0.21,195.74,0.16,0,5,-0.121933681,-0.581305244,0.425674216
2,1.42,0.25,0.45,183.51,0.27,0,5,-0.756432428,0.369723239,-0.494228516
2,1.76,0.36,0.47,185.2,0.53,1,5,-0.588684088,-0.120014079,0.082767997
2,4.07,0.43,0.12,61.69,0.47,0,5,-0.857721716,0.782527536,0.703844307
2,0.4,-0.14,0.15,368.78,0.67,0,5,-0.257524562,-0.430874536,-0.256586645
2,2.72,-0.3,0.14,378.39,0.26,1,5,1.666967364,0.188845206,0.535167146
2,1.51,0.75,0,383.08,0.18,0,5,-1.13081569,-1.057973122,-0.302626404
2,1.22,-0.33,0.01,127.95,0.83,0,5,-1.604885256,0.101538831,0.021407232
2,0.17,0.07,0.33,174.11,0.43,1,5,-1.101370799,0.452594122,0.022691893
2,4.74,0.95,0.01,215.19,0.6,1,5,0.837521839,-0.650236984,0.13138731
2,0.34,-0.18,0.07,37.12,0.81,1,5,-0.249057166,-0.898179451,-0.205330934
2,3.37,0.74,0.43,286.9,0.32,0,5,0.078421181,-0.471504222,0.028569502
2,4.53,0.86,0.43,85.67,0.41,1,5,-1.884700396,-0.412400141,-0.057187322
2,2.76,0.85,0.43,131.21,0.57,0,5,1.393336788,-1.385258201,-0.929430826
2,0,0,0.24,7.06,0.49,1,5,2.042543201,0.500888291,-0.077467348
2,3.7,0.85,0.17,388.83,0.74,1,5,0.469906354,-0.408485619,-0.422943458
2,2.14,-0.43,0.03,101.22,0.22,1,5,0.538356062,-0.927752808,-0.858831299
2,0.19,-0.07,0.24,96.3,0.9,1,5,0.245513547,0.159814988,0.358036232
2,0.11,0.05,0.36,87.59,0.61,1,5,0.13248723,0.402901605,0.681652637
2,4.35,0.55,0.03,36.8,0.84,1,5,1.250537025,0.858556746,0.22226061
2,1.48,0.23,0.07,365.19,0.69,1,5,-0.304426067,-2.279375622,-0.185209501
2,2.45,-0.03,0.12,84.33,0.67,1,5,-0.364709649,-0.122766437,0.417629167
2,0.7,-0.09,0.43,10.31,0.68,0,5,-1.241940026,0.889429543,0.119375727
2,0.26,-0.22,0.13,36.8,0.78,1,5,1.434473234,-0.726820417,0.060451271
2,3.01,0.41,0.44,294.26,0.3,0,5,0.282841484,1.239731091,-0.442560122
2,0.7,0.58,0.26,190.72,0.7,1,5,0.659090347,-0.156843498,1.024991434
2,0.04,-0.07,0.02,35.86,0.5,0,5,0.671336693,-0.52175352,-0.163170171
2,0.22,0.11,0.34,117.52,0.42,1,5,-0.510840437,-0.53974361,0.718268893
2,0.09,0.04,0.39,130.56,0.58,1,5,0.532666036,-1.661292117,-0.637726316
2,4.72,0.67,0.16,122.34,0.23,0,5,0.222806875,-1.435537342,0.41450221
2,2.21,0.52,0.09,58.64,0.35,0,5,0.165473466,-0.511422797,-0.230606929
2,0.17,-0.1,0.3,68.67,0.96,1,5,-0.804723186,0.394111623,-0.591094249
2,4.66,0.45,0.47,151.51,0.7,0,5,0.251815209,-0.45128786,-0.754348548
2,4.4,-0.34,0.23,491.32,0.3,1,5,-1.834960131,1.138473635,-0.113726628
2,0.3,-0.15,0.08,29.23,0.78,1,5,0.495437007,-0.847242063,0.313849569
2,1.26,0.96,0.03,61.38,0.62,0,5,1.320129286,1.213257974,-0.156733222
2,4.59,0.17,0.09,67.14,0.66,1,5,-1.369480742,0.302807166,0.502401463
2,4.87,0.12,0.19,199.96,0.47,0,5,-0.561269644,0.299994269,-0.384558234
2,4.31,-0.21,0.31,163.76,0.51,0,5,1.914613676,0.696580287,-0.354512508
2,0.34,-0.14,0.12,29.7,0.8,1,5,-1.282428457,0.735024628,0.012148575
2,2.37,0.4,0.1,107.35,0.34,0,5,0.127236035,0.5948948,-1.001726559
2,0.49,0.19,0.43,250.93,0.87,0,5,0.473744421,-0.424165023,1.03763341
2,4.08,0.3,0.49,19.85,0.73,0,5,0.397994881,0.152774646,-0.409505674
2,3.86,0.86,0.05,37.09,0.11,1,5,-0.759217755,-0.567732741,-0.394561539
2,0.56,-0.4,0.02,163.08,0.75,0,5,-1.649177648,-1.833132046,-1.271473593
2,2.44,0.52,0.12,63.31,0.74,1,5,1.204330147,0.387542798,0.086370733
2,2.07,-0.38,0.18,328.27,0.27,0,5,1.460862222,0.346444153,-0.492253776
2,0,0,0.29,11.38,0.52,1,5,-0.10624035,0.52289522,0.780951268
2,2.96,-0.42,0.24,448.01,0.56,0,5,-1.216569672,-0.609413746,0.580089363
2,0.2,0.12,0.35,275.25,0.36,1,5,1.14415343,0.142216265,0.120601271
2,1.97,0.73,0.3,401.75,0.81,0,5,1.362477633,-1.646067176,0.005059633
2,0.31,-0.22,0.08,35.68,0.79,1,5,0.039009365,-0.297859231,0.505841626
2,4.84,0.25,0.33,64.55,0.49,1,5,-0.222521521,0.527071506,0.402897058
2,0.56,-0.33,0.24,456.11,0.52,0,5,-1.913704182,0.549972867,0.096742951
2,3.99,0.9,0.09,280.49,0.48,1,5,-1.072644409,0.798535211,-0.543436727
2,3.42,0.78,0.14,117.96,0.33,0,5,-0.679726782,1.543749022,0.669731435
2,0.2,0.32,0.31,398.27,0.61,0,5,-0.310768655,-0.307077244,-1.135158527
2,3.42,-0.05,0.08,1.09,0.2,0,5,1.888402039,-0.051528275,-0.546673391
2,1.38,-0.11,0.2,370.91,0.83,0,5,-1.101082034,0.005814229,0.026117846
2,3.13,0.82,0.12,85,0.61,0,5,-1.18355274,0.230402577,-0.245502179
2,2.08,0.26,0.41,394.28,0.27,0,5,0.053877329,-0.009497683,0.863396963
2,3.98,0.29,0.3,229.96,0.55,1,5,0.998506948,0.502409421,0.613565589
2,0.1,0.06,0.35,138.42,0.61,1,5,-0.612647,0.013209274,0.604790102
2,4.57,0.72,0.3,146.96,0.57,0,5,0.033853667,-1.799216989,-1.249227353
2,4.82,-0.13,0.4,274.5,0.56,0,5,0.015979822,0.501449335,0.440885515
2,4.08,-0.14,0.48,42.99,0.23,1,5,-0.241460612,-0.126344162,-0.45002821
2,4.02,0.16,0.06,140.34,0.46,0,5,-0.176053163,-0.685538453,-0.671807356
2,1.84,0.55,0.45,114.94,0.6,0,5,-0.050383733,-0.930153874,0.536856533
2,3.23,0.25,0.48,150.97,0.65,0,5,-0.14496095,0.651405117,0.420402557
2,1.72,-0.39,0.16,277.43,0.83,0,5,0.425260396,-0.874109105,-0.254758561
2,4.55,-0.24,0.29,144.58,0.66,0,5,-1.154166966,-0.850690185,-1.097578206
2,1.6,0.3,0.25,456.4,0.78,0,5,-0.712634574,0.191665777,-0.318148636
2,1.5,-0.19,0.24,172.09,0.21,0,5,0.376744538,-1.928356141,-0.126306077
2,0.11,0.04,0.5,62.56,0.55,1,5,0.01162789,-0.227934152,-0.080231075
2,0.18,-0.12,0.26,50.28,0.9,1,5,0.993134108,-0.409518179,-0.057186753
2,0.6,0.5,0.31,209.18,0.5,1,5,0.315104671,0.694141704,-1.024336598
2,4.01,0.87,0.23,2.84,0.73,0,5,1.303860699,0.589749902,-0.540135261
2,3.12,-0.35,0,193.52,0.85,0,5,1.516036718,0.274309855,-0.328318492
2,1.02,-0.38,0.09,115.82,0.13,0,5,1.683538358,-1.092577122,-0.51108259
2,0.58,-0.26,0.34,444.05,0.35,1,5,0.719463742,0.25808049,-0.31274169
2,0.16,0,0.2,215.28,0.17,0,5,0.474882427,0.520124104,-0.022958488
2,2.55,-0.28,0.35,159.01,0.73,0,5,-1.771004463,-0.796679842,-0.215056843
2,2.55,0.08,0.19,491.26,0.39,0,5,-1.65311576,0.042815032,0.742975317
2,2,0.83,0.35,29.42,0.7,0,5,1.492244337,0.330283854,-0.507322966
2,1.2,-0.03,0.19,432.27,0.5,0,5,-0.661163995,0.254397037,-1.032276487
2,0.85,0.25,0.26,233.44,0.36,0,5,0.612262738,-0.588032663,0.203910986
2,4.17,0.23,0.3,8.46,0.65,0,5,0.999204985,0.67850408,0.015969022
2,3.28,0.82,0.43,475,0.19,1,5,-1.096118467,-1.075293881,-1.308817446
2,0.18,-0.08,0.27,64.71,0.99,1,5,0.276603487,-0.834326102,0.825114057
2,0.23,0.12,0.49,140.27,0.36,1,5,-0.329195018,-0.176931962,-0.75804337
2,4.56,-0.18,0.07,483.05,0.45,0,5,0.449194886,-0.866791652,0.386279453
2,0.19,0.13,0.3,287.91,0.36,1,5,-1.123485163,0.340780844,0.655695658
2,1.66,-0.48,0.11,154.87,0.76,0,5,0.09955329,0.029017428,-0.27139663
2,0,0,0.32,7.2,0.48,1,5,-1.479470484,0.054490386,0.142806584
2,0.23,0.13,0.44,150.33,0.38,1,5,-0.208510755,0.613624138,-0.032879939
2,0.57,0.81,0.28,299.97,0.45,0,5,0.26127509,0.138751943,-0.858490239
2,3.62,0.86,0.49,76.94,0.83,1,5,2.129627319,-1.406281172,0.038829171
2,4.91,-0.4,0.35,330.52,0.26,1,5,-0.160039235,1.29715886,-0.355449856
2,0.36,-0.15,0.08,53.29,0.68,1,5,0.837378593,-0.754951088,-0.136125209
2,2.32,0.96,0.07,332.45,0.2,0,5,-0.848074251,1.049310185,0.476611604
2,0.2,0.11,0.33,119.92,0.44,1,5,-0.929985617,0.869001724,1.05566869
2,0.23,-0.08,0.17,141.22,0.88,1,5,-0.357857743,0.325424594,0.564018592
2,0.44,0.33,0.4,247.77,0.58,0,5,-0.162976903,0.441094414,-0.301408818
2,1.44,0.78,0.26,340.34,0.54,0,5,0.880770585,-0.194547738,-0.128093234
2,3.19,0.4,0.19,415.94,0.27,0,5,-1.022308425,-1.339999471,-0.44401304
2,4.73,0.68,0.5,170.81,0.24,0,5,-1.01200385,0.409035579,0.62675781
2,0,0,0.38,10.04,0.52,1,5,-0.373431703,1.034323986,0.104751621
2,3.34,-0.13,0.32,68.69,0.54,1,5,0.493523657,0.133813387,-0.235672815
2,4.51,0.53,0.04,467.58,0.27,0,5,0.352779352,0.065483619,0.844886472
2,4.78,-0.39,0.3,497.53,0.75,1,5,-1.14460363,-1.429432359,-0.931868271
2,0.35,0.2,0.48,181.89,0.45,0,5,1.156977305,1.146945579,0.214228066
2,4.26,-0.34,0.5,26.3,0.55,0,5,-1.143871486,-0.008602399,0.676045602
2,3.37,0.35,0.16,192.45,0.42,1,5,-0.985971838,0.325831309,0.62638037
2,1.65,0.41,0.29,396.27,0.89,0,6,-0.350235041,0.892227945,0.213634053
2,0.08,0.04,0.35,64.5,0.64,1,6,-0.774464297,-0.360664671,0.849613571
2,0.07,-0.24,0.05,330.91,0.81,0,6,-0.850329798,-0.189133402,0.686959538
2,4.55,0.75,0.18,366.26,0.7,0,6,-0.067448127,0.013031922,-0.481541065
2,2.83,0.82,0.17,190.92,0.78,0,6,-1.627145139,0.382640906,-0.342081421
2,0.25,-0.15,0.09,27.4,0.71,1,6,2.231026883,-0.795218398,0.341840405
2,3.91,0.22,0.3,203.52,0.57,0,6,-0.968657332,0.822406037,0.061423293
2,4.22,0.74,0.33,213.72,0.61,0,6,0.07272547,-0.230362502,0.298973646
2,3.97,0.43,0.02,308.52,0.89,0,6,0.210775397,0.639043378,-0.633452828
2,0.1,0.05,0.45,60.5,0.65,1,6,-0.038788812,-0.354732776,0.519474952
2,0,0,0.36,10.97,0.52,1,6,0.75285925,0.571692453,0.314795443
2,3.01,0.53,0.02,5.55,0.24,0,6,0.127049589,-0.78649407,0.131174147
2,2.46,0.55,0.39,315.92,0.81,0,6,1.163125489,-0.276639298,-0.293615585
2,1.72,0.59,0.3,459.75,0.19,1,6,0.69700036,0.701496674,-0.443347972
2,0.52,0.51,0.21,21.71,0.14,1,6,0.525055839,-0.766557378,-0.766183348
2,0.21,-0.11,0.3,116.2,0.93,1,6,1.539824552,-0.454790552,-0.181726705
2,2.36,0.4,0.48,41.46,0.46,1,6,-0.281154371,-0.845328714,-0.075356184
2,4.85,0.57,0.36,148.54,0.18,0,6,1.44918431,-0.650699121,0.561261686
2,0.18,0.13,0.43,297.32,0.4,1,6,-0.189697857,-1.190642251,-0.236606184
2,1.24,0.47,0.36,412.8,0.84,0,6,0.024797373,-1.716639417,0.051557549
2,2.16,-0.39,0.37,159.52,0.49,1,6,-0.216338094,-0.693261768,0.686542307
2,0.75,0.96,0.03,475.11,0.13,0,6,0.753689164,0.877422508,-0.502826651
